Cash Balance,,,,,,,,,,,,,,
DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE,,,,,,
,2/10/24,01:00:00,BAL,--,Cash balance at the start of the business day 10.02 CST.,--,--,--,"$10,000.00",,,,,
,2/11/24,01:00:00,BAL,--,Cash balance at the start of the business day 11.02 CST.,--,--,--,"$10,000.00",,,,,
,2/12/24,01:00:00,BAL,--,Cash balance at the start of the business day 12.02 CST.,--,--,--,"$10,000.00",,,,,
,2/13/24,01:00:00,BAL,--,Cash balance at the start of the business day 13.02 CST.,--,--,--,"$10,000.00",,,,,
,2/14/24,01:00:00,BAL,--,Cash balance at the start of the business day 14.02 CST.,--,--,--,"$10,000.00",,,,,
,2/15/24,01:00:00,BAL,--,Cash balance at the start of the business day 15.02 CST.,--,--,--,"$10,000.00",,,,,
,2/16/24,01:00:00,BAL,--,Cash balance at the start of the business day 16.02 CST.,--,--,--,"$10,000.00",,,,,
,2/17/24,01:00:00,BAL,--,Cash balance at the start of the business day 17.02 CST.,--,--,--,"$10,000.00",,,,,
,2/18/24,01:00:00,BAL,--,Cash balance at the start of the business day 18.02 CST.,--,--,--,"$10,000.00",,,,,
,2/19/24,01:00:00,BAL,--,Cash balance at the start of the business day 19.02 CST.,--,--,--,"$10,000.00",,,,,
,2/20/24,01:00:00,BAL,--,Cash balance at the start of the business day 20.02 CST.,--,--,--,"$10,000.00",,,,,
,2/21/24,01:00:00,BAL,--,Cash balance at the start of the business day 21.02 CST.,--,--,--,"$10,000.00",,,,,
,2/22/24,01:00:00,BAL,--,Cash balance at the start of the business day 22.02 CST.,--,--,--,"$10,000.00",,,,,
,2/23/24,01:00:00,BAL,--,Cash balance at the start of the business day 23.02 CST.,--,--,--,"$10,000.00",,,,,
,2/24/24,01:00:00,BAL,--,Cash balance at the start of the business day 24.02 CST.,--,--,--,"$10,000.00",,,,,
,2/25/24,01:00:00,BAL,--,Cash balance at the start of the business day 25.02 CST.,--,--,--,"$10,000.00",,,,,
,2/26/24,01:00:00,BAL,--,Cash balance at the start of the business day 26.02 CST.,--,--,--,"$10,000.00",,,,,
,2/27/24,01:00:00,BAL,--,Cash balance at the start of the business day 27.02 CST.,--,--,--,"$10,000.00",,,,,
,2/28/24,01:00:00,BAL,--,Cash balance at the start of the business day 28.02 CST.,--,--,--,"$10,000.00",,,,,
,2/29/24,01:00:00,BAL,--,Cash balance at the start of the business day 29.02 CST.,--,--,--,"$10,000.00",,,,,
,3/1/24,01:00:00,BAL,--,Cash balance at the start of the business day 01.03 CST.,--,--,--,"$10,000.00",,,,,
,3/2/24,01:00:00,BAL,--,Cash balance at the start of the business day 02.03 CST.,--,--,--,"$10,000.00",,,,,
,3/3/24,01:00:00,BAL,--,Cash balance at the start of the business day 03.03 CST.,--,--,--,"$10,000.00",,,,,
,3/4/24,01:00:00,BAL,--,Cash balance at the start of the business day 04.03 CST.,--,--,--,"$10,000.00",,,,,
,3/5/24,01:00:00,BAL,--,Cash balance at the start of the business day 05.03 CST.,--,--,--,"$10,000.00",,,,,
,3/6/24,01:00:00,BAL,--,Cash balance at the start of the business day 06.03 CST.,--,--,--,"$10,000.00",,,,,
,3/7/24,01:00:00,BAL,--,Cash balance at the start of the business day 07.03 CST.,--,--,--,"$10,000.00",,,,,
,3/8/24,01:00:00,BAL,--,Cash balance at the start of the business day 08.03 CST.,--,--,--,"$10,000.00",,,,,
,3/9/24,01:00:00,BAL,--,Cash balance at the start of the business day 09.03 CST.,--,--,--,"$10,000.00",,,,,
,3/10/24,01:00:00,BAL,--,Cash balance at the start of the business day 10.03 CST.,--,--,--,"$10,000.00",,,,,
,3/11/24,01:00:00,BAL,--,Cash balance at the start of the business day 11.03 CST.,--,--,--,"$10,000.00",,,,,
,3/12/24,01:00:00,BAL,--,Cash balance at the start of the business day 12.03 CST.,--,--,--,"$10,000.00",,,,,
,3/13/24,01:00:00,BAL,--,Cash balance at the start of the business day 13.03 CST.,--,--,--,"$10,000.00",,,,,
,3/14/24,01:00:00,BAL,--,Cash balance at the start of the business day 14.03 CST.,--,--,--,"$10,000.00",,,,,
,3/15/24,01:00:00,BAL,--,Cash balance at the start of the business day 15.03 CST.,--,--,--,"$10,000.00",,,,,
,3/16/24,01:00:00,BAL,--,Cash balance at the start of the business day 16.03 CST.,--,--,--,"$10,000.00",,,,,
,3/17/24,01:00:00,BAL,--,Cash balance at the start of the business day 17.03 CST.,--,--,--,"$10,000.00",,,,,
,3/18/24,01:00:00,BAL,--,Cash balance at the start of the business day 18.03 CST.,--,--,--,"$10,000.00",,,,,
,3/19/24,01:00:00,BAL,--,Cash balance at the start of the business day 19.03 CST.,--,--,--,"$10,000.00",,,,,
,3/20/24,01:00:00,BAL,--,Cash balance at the start of the business day 20.03 CST.,--,--,--,"$10,000.00",,,,,
,3/21/24,01:00:00,BAL,--,Cash balance at the start of the business day 21.03 CST.,--,--,--,"$10,000.00",,,,,
,3/22/24,01:00:00,BAL,--,Cash balance at the start of the business day 22.03 CST.,--,--,--,"$10,000.00",,,,,
,3/23/24,01:00:00,BAL,--,Cash balance at the start of the business day 23.03 CST.,--,--,--,"$10,000.00",,,,,
,3/24/24,01:00:00,BAL,--,Cash balance at the start of the business day 24.03 CST.,--,--,--,"$10,000.00",,,,,
,3/25/24,01:00:00,BAL,--,Cash balance at the start of the business day 25.03 CST.,--,--,--,"$10,000.00",,,,,
,3/26/24,01:00:00,BAL,--,Cash balance at the start of the business day 26.03 CST.,--,--,--,"$10,000.00",,,,,
,3/27/24,01:00:00,BAL,--,Cash balance at the start of the business day 27.03 CST.,--,--,--,"$10,000.00",,,,,
,3/28/24,01:00:00,BAL,--,Cash balance at the start of the business day 28.03 CST.,--,--,--,"$10,000.00",,,,,
,3/29/24,01:00:00,BAL,--,Cash balance at the start of the business day 29.03 CST.,--,--,--,"$10,000.00",,,,,
,3/30/24,01:00:00,BAL,--,Cash balance at the start of the business day 30.03 CST.,--,--,--,"$10,000.00",,,,,
,3/31/24,01:00:00,BAL,--,Cash balance at the start of the business day 31.03 CST.,--,--,--,"$10,000.00",,,,,
,4/1/24,01:00:00,BAL,--,Cash balance at the start of the business day 01.04 CST.,--,--,--,"$10,000.00",,,,,
,4/2/24,01:00:00,BAL,--,Cash balance at the start of the business day 02.04 CST.,--,--,--,"$10,000.00",,,,,
,4/3/24,01:00:00,BAL,--,Cash balance at the start of the business day 03.04 CST.,--,--,--,"$10,000.00",,,,,
,4/4/24,01:00:00,BAL,--,Cash balance at the start of the business day 04.04 CST.,--,--,--,"$10,000.00",,,,,
,4/5/24,01:00:00,BAL,--,Cash balance at the start of the business day 05.04 CST.,--,--,--,"$10,000.00",,,,,
,4/6/24,01:00:00,BAL,--,Cash balance at the start of the business day 06.04 CST.,--,--,--,"$10,000.00",,,,,
,4/7/24,01:00:00,BAL,--,Cash balance at the start of the business day 07.04 CST.,--,--,--,"$10,000.00",,,,,
,4/8/24,01:00:00,BAL,--,Cash balance at the start of the business day 08.04 CST.,--,--,--,"$10,000.00",,,,,
,4/9/24,01:00:00,BAL,--,Cash balance at the start of the business day 09.04 CST.,--,--,--,"$10,000.00",,,,,
,4/10/24,01:00:00,BAL,--,Cash balance at the start of the business day 10.04 CST.,--,--,--,"$10,000.00",,,,,
,4/11/24,01:00:00,BAL,--,Cash balance at the start of the business day 11.04 CST.,--,--,--,"$10,000.00",,,,,
,4/12/24,01:00:00,BAL,--,Cash balance at the start of the business day 12.04 CST.,--,--,--,"$10,000.00",,,,,
,4/13/24,01:00:00,BAL,--,Cash balance at the start of the business day 13.04 CST.,--,--,--,"$10,000.00",,,,,
,4/14/24,01:00:00,BAL,--,Cash balance at the start of the business day 14.04 CST.,--,--,--,"$10,000.00",,,,,
,4/15/24,01:00:00,BAL,--,Cash balance at the start of the business day 15.04 CST.,--,--,--,"$10,000.00",,,,,
,4/16/24,01:00:00,BAL,--,Cash balance at the start of the business day 16.04 CST.,--,--,--,"$10,000.00",,,,,
,4/17/24,01:00:00,BAL,--,Cash balance at the start of the business day 17.04 CST.,--,--,--,"$10,000.00",,,,,
,4/18/24,01:00:00,BAL,--,Cash balance at the start of the business day 18.04 CST.,--,--,--,"$10,000.00",,,,,
,4/19/24,01:00:00,BAL,--,Cash balance at the start of the business day 19.04 CST.,--,--,--,"$10,000.00",,,,,
,4/20/24,01:00:00,BAL,--,Cash balance at the start of the business day 20.04 CST.,--,--,--,"$10,000.00",,,,,
,4/21/24,01:00:00,BAL,--,Cash balance at the start of the business day 21.04 CST.,--,--,--,"$10,000.00",,,,,
,4/22/24,01:00:00,BAL,--,Cash balance at the start of the business day 22.04 CST.,--,--,--,"$10,000.00",,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Total Cash $20,735,970.23",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Account Order History,,,,,,,,,,,,,,
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status
,,4/22/24 15:18:53,SINGLE,SELL,-1500,TO CLOSE,QQQ,22 APR 24,422,CALL,0.08,LMT,DAY,EXPIRED
,,4/22/24 14:40:35,SINGLE,SELL,-1500,TO CLOSE,QQQ,22 APR 24,422,CALL,0.22,LMT,DAY,CANCELED
,,4/22/24 13:50:03,SINGLE,SELL,-1500,TO CLOSE,QQQ,22 APR 24,422,CALL,0.86,LMT,DAY,CANCELED
,,4/22/24 13:34:06,SINGLE,BUY,1500,TO OPEN,QQQ,22 APR 24,422,CALL,0.07,LMT,DAY,FILLED
,,4/18/24 12:33:17,SINGLE,BUY,500,TO OPEN,QQQ,18 APR 24,429,CALL,0.3,LMT,DAY,FILLED
,,4/18/24 10:15:15,SINGLE,BUY,300,TO OPEN,QQQ,18 APR 24,429,CALL,0.5,LMT,DAY,FILLED
,,4/18/24 09:52:34,SINGLE,BUY,300,TO OPEN,QQQ,18 APR 24,429,CALL,0.4,LMT,DAY,FILLED
,,4/17/24 14:16:16,SINGLE,BUY,200,TO CLOSE,SPY,18 APR 24,500,PUT,~,MKT,DAY,FILLED
,,4/17/24 14:16:04,SINGLE,BUY,100,TO CLOSE,SPY,17 APR 24,502,PUT,~,MKT,DAY,FILLED
,,4/17/24 12:50:09,SINGLE,SELL,-200,TO OPEN,SPY,18 APR 24,500,PUT,~,MKT,DAY,FILLED
,,4/17/24 10:44:13,SINGLE,SELL,-100,TO CLOSE,SPY,17 APR 24,502,PUT,~,MKT,DAY,FILLED
,,4/17/24 10:26:03,SINGLE,SELL,-100,TO CLOSE,SPY,17 APR 24,502,PUT,1.1,LMT,DAY,FILLED
,,4/17/24 10:06:32,STOCK,SELL,-20000,TO CLOSE,TLT,,,ETF,~,MKT,DAY,FILLED
,,,RE #1796213750,,,,,,,,,,,
,,4/17/24 10:01:40,SINGLE,SELL,-100,TO CLOSE,SPY,17 APR 24,510,CALL,~,MKT,DAY,FILLED
,,4/17/24 10:01:21,STOCK,SELL,-20000,TO CLOSE,TLT,,,ETF,~,MKT,DAY,CANCELED
,,,RE #1796213750,,,,,,,,88.36,STP,STD,
,,4/17/24 10:00:51,STOCK,SELL,-20000,TO CLOSE,TLT,,,ETF,~,MKT,DAY,CANCELED
,,,,,,,,,,,88.43,STP,STD,
,,4/17/24 09:35:16,STOCK,BUY,20000,TO OPEN,TLT,,,ETF,88.59,LMT,DAY,FILLED
,,4/17/24 09:33:21,SINGLE,BUY,100,TO OPEN,SPY,17 APR 24,502,PUT,~,MKT,DAY,FILLED
,,4/17/24 09:32:44,SINGLE,BUY,100,TO OPEN,SPY,17 APR 24,510,CALL,~,MKT,DAY,FILLED
,,4/2/24 10:37:25,VERTICAL,SELL,-100,TO CLOSE,TSLA,19 APR 24,177.5,CALL,2.44,LMT,DAY,FILLED
,,,RE #1791928774,BUY,100,TO CLOSE,TSLA,19 APR 24,205,CALL,CREDIT,,,
,,4/2/24 10:36:13,VERTICAL,SELL,-100,TO CLOSE,TSLA,19 APR 24,177.5,CALL,2.54,LMT,DAY,CANCELED
,,,,BUY,100,TO CLOSE,TSLA,19 APR 24,205,CALL,CREDIT,,,
,,3/27/24 11:23:01,VERTICAL,BUY,100,TO OPEN,TSLA,19 APR 24,177.5,CALL,~,MKT,DAY,FILLED
,,,,SELL,-100,TO OPEN,TSLA,19 APR 24,205,CALL,,,,
,,3/25/24 11:12:11,VERTICAL,BUY,200,TO CLOSE,NVDA,21 JUN 24,880,PUT,8.15,LMT,DAY,FILLED
,,,,SELL,-200,TO CLOSE,NVDA,21 JUN 24,860,PUT,DEBIT,,,
,,3/11/24 10:16:55,VERTICAL,SELL,-200,TO OPEN,NVDA,21 JUN 24,880,PUT,~,MKT,DAY,FILLED
,,,,BUY,200,TO OPEN,NVDA,21 JUN 24,860,PUT,,,,
,,3/7/24 09:57:28,SINGLE,BUY,50,TO OPEN,AAPL,19 APR 24,185,CALL,~,MKT,DAY,FILLED
,,3/1/24 10:53:12,STOCK,BUY,50000,TO OPEN,AMD,,,STOCK,~,MKT,DAY,FILLED
,,3/1/24 10:16:25,FUTURE,BUY,100,TO OPEN,/RTYH24,MAR 24,,FUTURE,~,MKT,DAY,FILLED
,,1/5/24 09:37:11,FUTURE,BUY,100,TO OPEN,/ESH24,MAR 24,,FUTURE,~,MKT,DAY,FILLED
,,1/4/24 12:39:22,FUTURE,BUY,100,TO OPEN,/ESH24,MAR 24,,FUTURE,~,MKT,DAY,FILLED
,,,RE #1766347697,,,,,,,,,,,
,,1/4/24 12:38:51,FUTURE,BUY,100,TO OPEN,/ESH24,MAR 24,,FUTURE,4750,LMT,DAY,CANCELED
,,1/2/24 12:14:56,STOCK,BUY,130000,TO OPEN,SPOT,,,STOCK,~,MKT,DAY,FILLED
,,1/2/24 11:49:32,STOCK,BUY,150000,TO OPEN,SMH,,,ETF,~,MKT,DAY,FILLED
,,1/2/24 11:48:54,STOCK,BUY,150000,TO OPEN,AMZN,,,STOCK,~,MKT,DAY,FILLED
,,,,,,,,,,,,,,
Account Trade History,,,,,,,,,,,,,,
,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type,,
,4/22/24 13:34:08,SINGLE,BUY,1500,TO OPEN,QQQ,22 APR 24,422,CALL,0.07,0.07,LMT,,
,4/18/24 12:33:19,SINGLE,BUY,500,TO OPEN,QQQ,18 APR 24,429,CALL,0.27,0.27,LMT,,
,4/18/24 10:15:17,SINGLE,BUY,300,TO OPEN,QQQ,18 APR 24,429,CALL,0.48,0.48,LMT,,
,4/18/24 09:52:35,SINGLE,BUY,300,TO OPEN,QQQ,18 APR 24,429,CALL,0.4,0.4,LMT,,
,4/17/24 14:16:17,SINGLE,BUY,200,TO CLOSE,SPY,18 APR 24,500,PUT,1.34,1.34,MKT,,
,4/17/24 14:16:04,SINGLE,BUY,100,TO CLOSE,SPY,17 APR 24,502,PUT,1,1,MKT,,
,4/17/24 12:50:10,SINGLE,SELL,-200,TO OPEN,SPY,18 APR 24,500,PUT,2.37,2.37,MKT,,
,4/17/24 10:53:08,SINGLE,SELL,-100,TO CLOSE,SPY,17 APR 24,502,PUT,1.17,1.17,LMT,,
,4/17/24 10:44:14,SINGLE,SELL,-100,TO CLOSE,SPY,17 APR 24,502,PUT,0.71,0.71,MKT,,
,4/17/24 10:06:36,STOCK,SELL,-20000,TO CLOSE,TLT,,,ETF,88.47,88.47,MKT,,
,4/17/24 10:01:48,SINGLE,SELL,-100,TO CLOSE,SPY,17 APR 24,510,CALL,0.16,0.16,MKT,,
,4/17/24 09:59:56,STOCK,BUY,20000,TO OPEN,TLT,,,ETF,88.59,88.59,LMT,,
,4/17/24 09:33:25,SINGLE,BUY,100,TO OPEN,SPY,17 APR 24,502,PUT,0.48,0.48,MKT,,
,4/17/24 09:32:49,SINGLE,BUY,100,TO OPEN,SPY,17 APR 24,510,CALL,0.29,0.29,MKT,,
,4/2/24 11:26:54,VERTICAL,SELL,-100,TO CLOSE,TSLA,19 APR 24,177.5,CALL,2.78,2.45,LMT,,
,,,BUY,100,TO CLOSE,TSLA,19 APR 24,205,CALL,0.33,CREDIT,,,
,3/27/24 11:23:01,VERTICAL,BUY,100,TO OPEN,TSLA,19 APR 24,177.5,CALL,11,8.37,MKT,,
,,,SELL,-100,TO OPEN,TSLA,19 APR 24,205,CALL,2.63,DEBIT,,,
,3/25/24 11:12:17,VERTICAL,BUY,200,TO CLOSE,NVDA,21 JUN 24,880,PUT,61.1,8.1,LMT,,
,,,SELL,-200,TO CLOSE,NVDA,21 JUN 24,860,PUT,53,DEBIT,,,
,3/11/24 10:16:57,VERTICAL,SELL,-200,TO OPEN,NVDA,21 JUN 24,880,PUT,104.45,11.3,MKT,,
,,,BUY,200,TO OPEN,NVDA,21 JUN 24,860,PUT,93.15,CREDIT,,,
,3/7/24 09:57:28,SINGLE,BUY,50,TO OPEN,AAPL,19 APR 24,185,CALL,0.93,0.93,MKT,,
,3/1/24 10:53:21,STOCK,BUY,50000,TO OPEN,AMD,,,STOCK,197.42,197.42,MKT,,
,3/1/24 10:16:25,FUTURE,BUY,100,TO OPEN,/RTYH24,MAR 24,,FUTURE,2068.5,2068.5,MKT,,
,1/5/24 09:37:12,FUTURE,BUY,100,TO OPEN,/ESH24,MAR 24,,FUTURE,4739.25,4739.25,MKT,,
,1/4/24 12:39:24,FUTURE,BUY,100,TO OPEN,/ESH24,MAR 24,,FUTURE,4750.5,4750.5,MKT,,
,1/2/24 12:14:59,STOCK,BUY,130000,TO OPEN,SPOT,,,STOCK,189.04,189.04,MKT,,
,1/2/24 11:49:36,STOCK,BUY,150000,TO OPEN,SMH,,,ETF,170.41,170.41,MKT,,
,1/2/24 11:48:59,STOCK,BUY,150000,TO OPEN,AMZN,,,STOCK,150.29,150.29,MKT,,
,,,,,,,,,,,,,,
Equities,,,,,,,,,,,,,,
Symbol,Description,Qty,Trade Price,Mark,P/L Day,P/L Open,P/L %,Mark Value,,,,,,
SPOT,SPOTIFY TECHNOLOGY S.A. COM,130000,189.04,271,"($627,900.00)","$10,654,800.00",+43.36%,"$35,230,000.00",,,,,,
SMH,VANECK ETF TRUST SEMICONDUCTOR ETF,150000,170.41,202.8,"$538,500.00","$4,858,500.00",+19.01%,"$30,420,000.00",,,,,,
AMD,ADVANCED MICRO DEVICES INC COM,50000,197.42,148.3,"$83,000.00","($2,456,000.00)",-24.88%,"$7,415,000.00",,,,,,
AMZN,AMAZON COM INC COM,150000,150.29,176.85,"$333,000.00","$3,984,000.00",+17.67%,"$26,527,500.00",,,,,,
,OVERALL TOTALS,,,,"$326,600.00","$17,041,300.00",+20.64%,"$99,592,500.00",,,,,,
,,,,,,,,,,,,,,
Options,,,,,,,,,,,,,,
Symbol,Exp,Strike,Type,Qty,Trade Price,Mark,P/L Day,P/L Open,P/L %,Mark Value,Option Code,,,
QQQ,22 APR 24,422,CALL,1500,0.07,0.005,"($9,750.00)","($9,750.00)",-92.86%,$750.00,QQQ240422C422,,,
,,,,,,,"($9,750.00)","($9,750.00)",-92.86%,$750.00,QQQ Subtotal,,,
,,,,,,,"($9,750.00)","($9,750.00)",-92.86%,$750.00,OVERALL TOTALS,,,
,,,,,,,,,,,,,,
Profits and Losses,,,,,,,,,,,,,,
Symbol,Description,P/L Open,P/L %,P/L Day,P/L YTD,P/L Diff,Margin Req,Mark Value,,,,,,
/ESH24,"E-mini S&P 500 Index Futures,Mar-2024,ETH (prev. /ESH4)",$0.00,0.00%,$0.00,"($47,448,750.00)","($47,448,750.00)",$0.00,$0.00,,,,,,
/RTYH24,"E-mini Russell 2000 Index Futures, Mar-24 (prev. /RTYH4)",$0.00,0.00%,$0.00,"($10,342,500.00)","($10,342,500.00)",$0.00,$0.00,,,,,,
AMD,ADVANCED MICRO DEVICES INC COM,"($2,456,000.00)",-24.88%,"$83,000.00","($2,456,000.00)","($2,456,000.00)","$3,707,500.00","$7,415,000.00",,,,,,
TSLA,TESLA INC COM,$0.00,0.00%,$0.00,"($59,200.00)","($59,200.00)",$0.00,$0.00,,,,,,
QQQ,INVESCO QQQ TRUST UNIT SER 1 ETF,"($9,750.00)",-92.86%,"($9,750.00)","($49,650.00)","($49,650.00)",$0.00,$750.00,,,,,,
AAPL,APPLE INC COM,$0.00,0.00%,$0.00,"($4,650.00)","($4,650.00)",$0.00,$0.00,,,,,,
TLT,ISHARES TRUST 20 YR TR BD ETF,$0.00,0.00%,$0.00,"($2,400.00)","($2,400.00)",$0.00,$0.00,,,,,,
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,$0.00,0.00%,$0.00,"$23,300.00","$23,300.00",$0.00,$0.00,,,,,,
NVDA,NVIDIA CORP COM,$0.00,0.00%,$0.00,"$64,000.00","$64,000.00",$0.00,$0.00,,,,,,
AMZN,AMAZON COM INC COM,"$3,984,000.00",+17.67%,"$333,000.00","$3,984,000.00","$3,984,000.00","$13,263,750.00","$26,527,500.00",,,,,,
SMH,VANECK ETF TRUST SEMICONDUCTOR ETF,"$4,858,500.00",+19.01%,"$538,500.00","$4,858,500.00","$4,858,500.00","$15,210,000.00","$30,420,000.00",,,,,,
SPOT,SPOTIFY TECHNOLOGY S.A. COM,"$10,654,800.00",+43.36%,"($627,900.00)","$10,654,800.00","$10,654,800.00","$17,615,000.00","$35,230,000.00",,,,,,
,OVERALL TOTALS,"$17,031,550.00",+20.63%,"$316,850.00","($40,778,550.00)","($40,778,550.00)","$49,796,250.00","$99,593,250.00",,,,,,
,,,,,,,,,,,,,,
Forex Account Summary,,,,,,,,,,,,,,
Forex Cash,"$10,000.00",,,,,,,,,,,,,
Forex Unrealized P/L,$0.00,,,,,,,,,,,,,
Forex Floating P/L,$0.00,,,,,,,,,,,,,
Forex Equity,"$10,000.00",,,,,,,,,,,,,
Forex Margin,$0.00,,,,,,,,,,,,,
Forex Buying Power,"$10,000.00",,,,,,,,,,,,,
Forex Risk Level,0.00%,,,,,,,,,,,,,
Forex Commissions YTD,$0.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Account Summary,,,,,,,,,,,,,,
Net Liquidating Value,"$120,329,220.23",,,,,,,,,,,,,
Stock Buying Power,"$141,064,440.46",,,,,,,,,,,,,
Option Buying Power,"$70,532,220.23",,,,,,,,,,,,,
Equity Commissions & Fees YTD,"$3,266.77",,,,,,,,,,,,,
Futures Commissions & Fees YTD,$913.00,,,,,,,,,,,,,
Total Commissions & Fees YTD,"$4,179.77",,,,,,,,,,,,,
